T1,T2,S1,S2,DIC1,DIC2,TA1,TA2,time,pH_surface,pCO2_surface,pH_deep,pCO2_deep
22.255302709369346,4.818350320597761,36.13552680148784,34.0,1999.2413215765787,2099.7716715792712,2301.1033113729545,2399.7264121567664,280,8.076217629792998,363.28438656323215,8.35550396806475,178.21821984674568
20.00156972230176,4.987862655903819,36.275939363674574,34.0,1999.2143511611903,2099.7634896047625,2301.142430848584,2399.71671228786,290,8.108901929114083,332.4725421936714,8.35272799514234,179.59372194466994
17.5999914020153,5.305532700935176,36.37863543071531,34.0,1999.1873893377272,2099.755305751932,2301.1815308013556,2399.7070172996664,300,8.144592286055401,301.77860288788486,8.34753356495064,182.19582914013353
15.121557890450303,5.76197019710246,36.44057932879453,34.0,1999.1604361016618,2099.7471200218297,2301.2206112410313,2399.697327189743,310,8.182309815759178,272.3728556750166,8.340085904367195,185.99060817148504
12.639531153795707,6.34368294936123,36.459940009482196,34.0,1999.1334914484667,2099.7389324154983,2301.2596721773657,2399.6876419556597,320,8.220995901266653,245.14004031566256,8.330620322450217,190.92398433470763
10.22727937269935,7.033475652847849,36.436145175206,34.0,1999.106555373613,2099.7307429339826,2301.298713620102,2399.6779615949754,330,8.25953316455138,220.68018680306722,8.319433228890842,196.91761313708196
7.956108194314912,7.810958182616505,36.36989819619547,34.0,1999.0796278725788,2099.722551578328,2301.3377355789908,2399.668286105254,340,8.296770829118508,199.3406103920002,8.306871219198754,203.86425960328967
5.893152953393786,8.653148321241042,36.26315731898523,34.0,1999.052708940843,2099.7143583495854,2301.376738063769,2399.65861548406,350,8.33155603617608,181.26627673899716,8.29331885519281,211.6233887335998
4.099394166515383,9.535151108060388,36.11907778109777,34.0,1999.0257985738858,2099.7061632487953,2301.4157210841704,2399.648949728961,360,8.362771887119287,166.45708450754063,8.279185759405507,220.01781574356073
2.627854961081514,10.430894728675014,35.941918542969276,34.0,1998.9988967671927,2099.6979662769995,2301.4546846499265,2399.639288837526,370,8.38938151183461,154.82344572335606,8.264893577444315,228.83234762161752
1.5220337214542017,11.31390119302844,35.73691639384477,34.0,1998.9720035162493,2099.689767435242,2301.4936287707615,2399.629632807318,380,8.410475620604357,146.23472520674568,8.250863264617243,237.8153267893664
