EXPOCODE;SECT_ID;STNNBR;CASTNO;BTLNBR;DATE;TIME;LATITUDE;LONGITUDE;DEPTH_m;CTDPRS_dbar;CTDTMP_its-90;CTDSAL_pss-78;CTDSAL_FLAG_W;OXYGEN_umol_kg;OXYGEN_FLAG_W;SILCAT_umol_kg;SILCAT_FLAG_W;NITRAT_umol_kg;NITRAT_FLAG_W;PHSPHT_umol_kg;PHSPHT_FLAG_W;TCARBN_umol_kg;TCARBN_FLAG_W;ALKALI_umol_kg;ALKALI_FLAG_W
58P320011031;  OWSM;5909;1;11;20081023;0;66;2;2100;302;4.65;35.013;2;-999;9;-999;9;-999;9;-999;9;2152.57;2;2305.78;2
58P320011031;  OWSM;5909;1;12;20081023;0;66;2;2100;402.2;2.18;34.946;2;-999;9;-999;9;-999;9;-999;9;2159.64;2;2298.49;2
58P320011031;  OWSM;5909;1;13;20081023;0;66;2;2100;500.5;0.93;34.919;2;-999;9;-999;9;-999;9;-999;9;2168.24;2;2292.77;2
58P320011031;  OWSM;5909;1;14;20081023;0;66;2;2100;599.3;0.15;34.903;2;-999;9;-999;9;-999;9;-999;9;2164.1;2;2285.19;2
58P320011031;  OWSM;5909;1;15;20081023;0;66;2;2100;798.2;-0.25;34.901;2;-999;9;-999;9;-999;9;-999;9;2170.09;2;2295.63;2
58P320011031;  OWSM;5909;1;16;20081023;0;66;2;2100;999.2;-0.54;34.904;2;-999;9;-999;9;-999;9;-999;9;2166.69;2;2289.22;2
58P320011031;  OWSM;5909;1;17;20081023;0;66;2;2100;1199.3;-0.65;34.909;2;-999;9;-999;9;-999;9;-999;9;2165.39;2;2293.23;2
58P320011031;  OWSM;5909;1;18;20081023;0;66;2;2100;1499.4;-0.75;34.914;2;-999;9;-999;9;-999;9;-999;9;2162.15;2;2297.3;2
58P320011031;  OWSM;5909;1;19;20081023;0;66;2;2100;2001.1;-0.81;34.915;2;-999;9;-999;9;-999;9;-999;9;2162.6;2;2291.77;2
58P320011031;  OWSM;5921;1;1;20081128;0;66;2;2100;3.1;7.5;35.03;2;-999;9;-999;9;-999;9;-999;9;2138.67;2;2315.63;2
58P320011031;  OWSM;5921;1;2;20081128;0;66;2;2100;12.8;7.41;35.055;2;-999;9;-999;9;-999;9;-999;9;2138.65;2;2315.68;2
58P320011031;  OWSM;5921;1;3;20081128;0;66;2;2100;21.7;7.3;35.037;2;-999;9;-999;9;-999;9;-999;9;2138.67;2;2316.29;2
58P320011031;  OWSM;5921;1;4;20081128;0;66;2;2100;30.4;7.23;35.029;2;-999;9;-999;9;-999;9;-999;9;2138.27;2;2315.05;2
58P320011031;  OWSM;5921;1;5;20081128;0;66;2;2100;39.6;7.18;35.021;2;-999;9;-999;9;-999;9;-999;9;2138.86;2;2316.88;2
58P320011031;  OWSM;5921;1;6;20081128;0;66;2;2100;48.7;7.15;35.021;2;-999;9;-999;9;-999;9;-999;9;2139.54;2;2318;2
58P320011031;  OWSM;5921;1;7;20081128;0;66;2;2100;76.6;7.13;35.034;2;-999;9;-999;9;-999;9;-999;9;2138.14;2;2315.53;2
58P320011031;  OWSM;5921;1;8;20081128;0;66;2;2100;102.4;7.15;35.053;2;-999;9;-999;9;-999;9;-999;9;2139.58;2;2317.62;2
58P320011031;  OWSM;5921;1;9;20081128;0;66;2;2100;149.8;6.51;35.087;2;-999;9;-999;9;-999;9;-999;9;2136.88;2;2315.55;2
58P320011031;  OWSM;5921;1;10;20081128;0;66;2;2100;198.9;5.09;34.998;2;-999;9;-999;9;-999;9;-999;9;2138.53;2;2318.71;2
58P320011031;  OWSM;5921;1;11;20081128;0;66;2;2100;303.1;2.67;34.924;2;-999;9;-999;9;-999;9;-999;9;2158.85;2;2308.46;2
58P320011031;  OWSM;5921;1;12;20081128;0;66;2;2100;400.2;1.36;34.9;2;-999;9;-999;9;-999;9;-999;9;2162.09;2;2298.66;2
58P320011031;  OWSM;5921;1;13;20081128;0;66;2;2100;499;0.35;34.894;2;-999;9;-999;9;-999;9;-999;9;2169.28;2;2294.37;2
58P320011031;  OWSM;5921;1;14;20081128;0;66;2;2100;598.9;-0.05;34.892;2;-999;9;-999;9;-999;9;-999;9;2170.38;2;2295.06;2
58P320011031;  OWSM;5921;1;15;20081128;0;66;2;2100;798.1;-0.39;34.9;2;-999;9;-999;9;-999;9;-999;9;2170.31;2;2296.92;2
58P320011031;  OWSM;5921;1;16;20081128;0;66;2;2100;1001.6;-0.55;34.904;2;-999;9;-999;9;-999;9;-999;9;2168.68;2;2294.64;2
58P320011031;  OWSM;5921;1;17;20081128;0;66;2;2100;1202.5;-0.66;34.907;2;-999;9;-999;9;-999;9;-999;9;2171.33;2;2302.44;2
58P320011031;  OWSM;5921;1;18;20081128;0;66;2;2100;1500.7;-0.75;34.912;2;-999;9;-999;9;-999;9;-999;9;2168.58;2;2305.16;2
58P320011031;  OWSM;5921;1;19;20081128;0;66;2;2100;1998.9;-0.84;34.913;2;-999;9;-999;9;-999;9;-999;9;2167.32;2;2305.15;2
58P320011031;  OWSM;5933;1;1;20081219;0;66;2;2100;0;6.7;35.03;2;-999;9;-999;9;-999;9;-999;9;2139.89;2;2306.41;2
58P320011031;  OWSM;5933;1;2;20081219;0;66;2;2100;10;6.666;35.055;2;-999;9;-999;9;-999;9;-999;9;2135.96;2;2309.39;2
58P320011031;  OWSM;5933;1;3;20081219;0;66;2;2100;20;6.632;35.037;2;-999;9;-999;9;-999;9;-999;9;2135.99;2;2308.72;2
58P320011031;  OWSM;5933;1;4;20081219;0;66;2;2100;30;6.598;35.029;2;-999;9;-999;9;-999;9;-999;9;2134.92;2;2308.2;2
58P320011031;  OWSM;5933;1;5;20081219;0;66;2;2100;40;6.564;35.021;2;-999;9;-999;9;-999;9;-999;9;2135.63;2;2308.35;2
58P320011031;  OWSM;5933;1;6;20081219;0;66;2;2100;50;6.53;35.021;2;-999;9;-999;9;-999;9;-999;9;2137.5;2;2308.27;2
58P320011031;  OWSM;5933;1;7;20081219;0;66;2;2100;75;6.53;35.034;2;-999;9;-999;9;-999;9;-999;9;2133.46;2;2308.04;2
58P320011031;  OWSM;5933;1;8;20081219;0;66;2;2100;100;6.51;35.053;2;-999;9;-999;9;-999;9;-999;9;2138.63;2;2312.55;2
58P320011031;  OWSM;5933;1;9;20081219;0;66;2;2100;150;6.48;35.087;2;-999;9;-999;9;-999;9;-999;9;2141.9;2;2312.42;2
58P320011031;  OWSM;5933;1;10;20081219;0;66;2;2100;200;6.43;34.998;2;-999;9;-999;9;-999;9;-999;9;2136.9;2;2310.2;2
58P320011031;  OWSM;5933;1;11;20081219;0;66;2;2100;300;NaN;34.924;2;-999;9;-999;9;-999;9;-999;9;2163.42;2;2301.03;2
58P320011031;  OWSM;5933;1;12;20081219;0;66;2;2100;400;NaN;34.9;2;-999;9;-999;9;-999;9;-999;9;2167.45;2;2300.6;2
58P320011031;  OWSM;5933;1;13;20081219;0;66;2;2100;500;NaN;34.894;2;-999;9;-999;9;-999;9;-999;9;2167.77;2;2294.5;2
58P320011031;  OWSM;5933;1;14;20081219;0;66;2;2100;600;NaN;34.892;2;-999;9;-999;9;-999;9;-999;9;2171.89;2;2296.37;2
58P320011031;  OWSM;5933;1;15;20081219;0;66;2;2100;800;NaN;34.9;2;-999;9;-999;9;-999;9;-999;9;2172.08;2;2302.47;2
58P320011031;  OWSM;5933;1;16;20081219;0;66;2;2100;1000;NaN;34.904;2;-999;9;-999;9;-999;9;-999;9;2169.27;2;2297.88;2
58P320011031;  OWSM;5933;1;17;20081219;0;66;2;2100;1500;-0.75;34.912;2;-999;9;-999;9;-999;9;-999;9;2167.18;2;2305.8;2
58P320011031;  OWSM;5933;1;18;20081219;0;66;2;2100;2000;-0.81;34.913;2;-999;9;-999;9;-999;9;-999;9;2168.67;2;2310.65;2
58P320011031;  OWSM;5939;1;1;20090121;0;66;2;2100;0;6.8;35.145;2;-999;9;-999;9;-999;9;-999;9;2139.68;2;2310.32;2
58P320011031;  OWSM;5939;1;2;20090121;0;66;2;2100;10;6.778333;35.157;2;-999;9;-999;9;-999;9;-999;9;2135.75;2;2309.21;2
58P320011031;  OWSM;5939;1;3;20090121;0;66;2;2100;20;6.756667;35.148;2;-999;9;-999;9;-999;9;-999;9;2135.74;2;2308.09;2
58P320011031;  OWSM;5939;1;4;20090121;0;66;2;2100;30;6.735;35.144;2;-999;9;-999;9;-999;9;-999;9;2134.65;2;2309.15;2
58P320011031;  OWSM;5939;1;5;20090121;0;66;2;2100;40;6.713333;35.141;2;-999;9;-999;9;-999;9;-999;9;2135.33;2;2310.02;2
58P320011031;  OWSM;5939;1;6;20090121;0;66;2;2100;50;6.691667;35.14;2;-999;9;-999;9;-999;9;-999;9;2137.18;2;2313.07;2
58P320011031;  OWSM;5939;1;7;20090121;0;66;2;2100;75;6.67;35.147;2;-999;9;-999;9;-999;9;-999;9;2133.13;2;2305.88;2
58P320011031;  OWSM;5939;1;8;20090121;0;66;2;2100;100;6.4;35.156;2;-999;9;-999;9;-999;9;-999;9;2138.29;2;2309.96;2
58P320011031;  OWSM;5939;1;9;20090121;0;66;2;2100;150;6.35;35.173;2;-999;9;-999;9;-999;9;-999;9;2141.57;2;2310.23;2
58P320011031;  OWSM;5939;1;10;20090121;0;66;2;2100;200;6.16;35.127;2;-999;9;-999;9;-999;9;-999;9;2136.47;2;2309.24;2
58P320011031;  OWSM;5939;1;11;20090121;0;66;2;2100;300;NaN;35.072;2;-999;9;-999;9;-999;9;-999;9;2162.93;2;2296.76;2
58P320011031;  OWSM;5939;1;12;20090121;0;66;2;2100;400;NaN;34.962;2;-999;9;-999;9;-999;9;-999;9;2167.08;2;2294.26;2
58P320011031;  OWSM;5939;1;13;20090121;0;66;2;2100;500;NaN;34.919;2;-999;9;-999;9;-999;9;-999;9;2167.44;2;2293.65;2
58P320011031;  OWSM;5939;1;14;20090121;0;66;2;2100;600;NaN;34.899;2;-999;9;-999;9;-999;9;-999;9;2171.56;2;2290.58;2
58P320011031;  OWSM;5939;1;15;20090121;0;66;2;2100;800;-0.15;34.899;2;-999;9;-999;9;-999;9;-999;9;2171.74;2;2296.95;2
58P320011031;  OWSM;5939;1;16;20090121;0;66;2;2100;1000;NaN;34.904;2;-999;9;-999;9;-999;9;-999;9;2168.91;2;2290.74;2
58P320011031;  OWSM;5939;1;17;20090121;0;66;2;2100;1200;-0.6;34.908;2;-999;9;-999;9;-999;9;-999;9;-999;9;-999;9
58P320011031;  OWSM;5939;1;18;20090121;0;66;2;2100;1500;-0.7;34.911;2;-999;9;-999;9;-999;9;-999;9;2166.79;2;2297.39;2
58P320011031;  OWSM;5939;1;19;20090121;0;66;2;2100;2000;-0.79;34.914;2;-999;9;-999;9;-999;9;-999;9;2168.26;2;2301.27;2
58P320011031;  OWSM;5952;1;1;20090218;0;66;2;2100;1.5;7.34;35.259;2;-999;9;-999;9;-999;9;-999;9;2143.65;2;2309.13;2
58P320011031;  OWSM;5952;1;2;20090218;0;66;2;2100;9.7;7.34;35.259;2;-999;9;-999;9;-999;9;-999;9;2145.69;2;2316.4;2
58P320011031;  OWSM;5952;1;3;20090218;0;66;2;2100;18.7;7.34;35.26;2;-999;9;-999;9;-999;9;-999;9;2142.75;2;2313.12;2
58P320011031;  OWSM;5952;1;4;20090218;0;66;2;2100;31.7;7.35;35.26;2;-999;9;-999;9;-999;9;-999;9;2144.41;2;2312.59;2
58P320011031;  OWSM;5952;1;5;20090218;0;66;2;2100;40.4;7.35;35.26;2;-999;9;-999;9;-999;9;-999;9;2143.2;2;2308.91;2
58P320011031;  OWSM;5952;1;6;20090218;0;66;2;2100;48.9;7.35;35.26;2;-999;9;-999;9;-999;9;-999;9;2143.83;2;2309.89;2
58P320011031;  OWSM;5952;1;7;20090218;0;66;2;2100;74.2;7.35;35.26;2;-999;9;-999;9;-999;9;-999;9;2142.7;2;2308.91;2
58P320011031;  OWSM;5952;1;8;20090218;0;66;2;2100;99.7;7.35;35.259;2;-999;9;-999;9;-999;9;-999;9;2149.34;2;2315.4;2
58P320011031;  OWSM;5952;1;9;20090218;0;66;2;2100;151.3;7.34;35.258;2;-999;9;-999;9;-999;9;-999;9;2148.67;2;2307.31;2
58P320011031;  OWSM;5952;1;10;20090218;0;66;2;2100;199.9;7.34;35.256;2;-999;9;-999;9;-999;9;-999;9;2144.38;2;2305.12;2
58P320011031;  OWSM;5952;1;11;20090218;0;66;2;2100;298.7;7.03;35.22;2;-999;9;-999;9;-999;9;-999;9;2158.81;2;2292.34;2
58P320011031;  OWSM;5952;1;12;20090218;0;66;2;2100;401.8;4.7;35.023;2;-999;9;-999;9;-999;9;-999;9;2162.34;2;2291.33;2
58P320011031;  OWSM;5952;1;13;20090218;0;66;2;2100;502.1;2.31;34.944;2;-999;9;-999;9;-999;9;-999;9;2167.01;2;2290.28;2
58P320011031;  OWSM;5952;1;14;20090218;0;66;2;2100;600;0.66;34.906;2;-999;9;-999;9;-999;9;-999;9;2169.28;2;2294.5;2
58P320011031;  OWSM;5952;1;15;20090218;0;66;2;2100;801.8;-0.14;34.898;2;-999;9;-999;9;-999;9;-999;9;2168.57;2;2294.56;2
58P320011031;  OWSM;5952;1;16;20090218;0;66;2;2100;990.5;-0.41;34.903;2;-999;9;-999;9;-999;9;-999;9;2167.09;2;2291.7;2
58P320011031;  OWSM;5952;1;17;20090218;0;66;2;2100;1202.5;-0.58;34.905;2;-999;9;-999;9;-999;9;-999;9;2168.41;2;2301.1;2
58P320011031;  OWSM;5952;1;18;20090218;0;66;2;2100;1500.4;-0.7;34.91;2;-999;9;-999;9;-999;9;-999;9;2168.51;2;2302.18;2
58P320011031;  OWSM;5952;1;19;20090218;0;66;2;2100;2000.3;-0.81;34.914;2;-999;9;-999;9;-999;9;-999;9;2163.71;2;2302.46;2
58P320011031;  OWSM;5965;1;1;20090318;0;66;2;2100;0.9;7.35;35.223;2;-999;9;-999;9;-999;9;-999;9;2141.68;2;2308.99;2
58P320011031;  OWSM;5965;1;2;20090318;0;66;2;2100;10.3;7.32;35.256;2;-999;9;-999;9;-999;9;-999;9;2141.88;2;2314.32;2
58P320011031;  OWSM;5965;1;3;20090318;0;66;2;2100;21.1;7.31;35.252;2;-999;9;-999;9;-999;9;-999;9;2143.02;2;2316.23;2
58P320011031;  OWSM;5965;1;4;20090318;0;66;2;2100;31.1;7.26;35.255;2;-999;9;-999;9;-999;9;-999;9;2142.6;2;2313.19;2
58P320011031;  OWSM;5965;1;5;20090318;0;66;2;2100;41.7;7.18;35.25;2;-999;9;-999;9;-999;9;-999;9;2142.65;2;2317.76;2
58P320011031;  OWSM;5965;1;6;20090318;0;66;2;2100;52.3;7.06;35.239;2;-999;9;-999;9;-999;9;-999;9;2145.23;2;2317.52;2
58P320011031;  OWSM;5965;1;7;20090318;0;66;2;2100;76.9;6.73;35.197;2;-999;9;-999;9;-999;9;-999;9;2146.41;2;2315.67;2
58P320011031;  OWSM;5965;1;8;20090318;0;66;2;2100;100.3;6.51;35.179;2;-999;9;-999;9;-999;9;-999;9;2148.74;2;2318.46;2
58P320011031;  OWSM;5965;1;9;20090318;0;66;2;2100;152;6.35;35.177;2;-999;9;-999;9;-999;9;-999;9;2146.45;2;2314.76;2
58P320011031;  OWSM;5965;1;10;20090318;0;66;2;2100;198.8;6.14;35.157;2;-999;9;-999;9;-999;9;-999;9;2147.6;2;2312.9;2
58P320011031;  OWSM;5965;1;11;20090318;0;66;2;2100;300.2;5.22;35.066;2;-999;9;-999;9;-999;9;-999;9;2145.23;2;2313.69;2
58P320011031;  OWSM;5965;1;12;20090318;0;66;2;2100;402.6;2.51;34.956;2;-999;9;-999;9;-999;9;-999;9;2164.05;2;2314.72;2
58P320011031;  OWSM;5965;1;13;20090318;0;66;2;2100;498;1.17;34.924;2;-999;9;-999;9;-999;9;-999;9;2168.81;2;2314.71;2
58P320011031;  OWSM;5965;1;14;20090318;0;66;2;2100;601.3;0.34;34.899;2;-999;9;-999;9;-999;9;-999;9;2170.6;2;2306.84;2
58P320011031;  OWSM;5965;1;15;20090318;0;66;2;2100;801.9;-0.19;34.901;2;-999;9;-999;9;-999;9;-999;9;2173.31;2;2302.44;2
58P320011031;  OWSM;5965;1;16;20090318;0;66;2;2100;999.2;-0.43;34.903;2;-999;9;-999;9;-999;9;-999;9;2167.96;2;2309.5;2
58P320011031;  OWSM;5965;1;17;20090318;0;66;2;2100;1202.5;-0.58;34.905;2;-999;9;-999;9;-999;9;-999;9;2169.35;2;2308.81;2
58P320011031;  OWSM;5965;1;18;20090318;0;66;2;2100;1500.4;-0.7;34.91;2;-999;9;-999;9;-999;9;-999;9;2168.28;2;2301.59;2
58P320011031;  OWSM;5965;1;19;20090318;0;66;2;2100;2000.3;-0.81;34.914;2;-999;9;-999;9;-999;9;-999;9;2171.05;2;2310.69;2
58P320011031;  OWSM;5982;1;1;20090416;0;66;2;2100;4.1;7.19;35.222;2;-999;9;-999;9;-999;9;-999;9;2129.64;2;2312.44;2
58P320011031;  OWSM;5982;1;2;20090416;0;66;2;2100;8.6;7.18;35.224;2;-999;9;-999;9;-999;9;-999;9;2127.01;2;2319.06;2
58P320011031;  OWSM;5982;1;3;20090416;0;66;2;2100;18.5;7.12;35.225;2;-999;9;-999;9;-999;9;-999;9;2128.29;2;2316.81;2
58P320011031;  OWSM;5982;1;4;20090416;0;66;2;2100;29.2;7.04;35.224;2;-999;9;-999;9;-999;9;-999;9;2136.35;2;2322.19;2
58P320011031;  OWSM;5982;1;5;20090416;0;66;2;2100;39.6;6.96;35.22;2;-999;9;-999;9;-999;9;-999;9;2139.77;2;2317.93;2
58P320011031;  OWSM;5982;1;6;20090416;0;66;2;2100;50;6.89;35.217;2;-999;9;-999;9;-999;9;-999;9;2138.86;2;2314.11;2
58P320011031;  OWSM;5982;1;7;20090416;0;66;2;2100;76.1;6.75;35.201;2;-999;9;-999;9;-999;9;-999;9;-999;9;2307.32;2
58P320011031;  OWSM;5982;1;8;20090416;0;66;2;2100;101.9;6.6;35.186;2;-999;9;-999;9;-999;9;-999;9;2146.99;2;2313.78;2
58P320011031;  OWSM;5982;1;9;20090416;0;66;2;2100;152;5.91;35.108;2;-999;9;-999;9;-999;9;-999;9;2153.33;2;2318.81;2
58P320011031;  OWSM;5982;1;10;20090416;0;66;2;2100;202;4.54;35.024;2;-999;9;-999;9;-999;9;-999;9;2151.86;2;2303.75;2
58P320011031;  OWSM;5982;1;11;20090416;0;66;2;2100;300.2;1.84;34.934;2;-999;9;-999;9;-999;9;-999;9;-999;9;2303.2;2
58P320011031;  OWSM;5982;1;12;20090416;0;66;2;2100;398.4;0.73;34.914;2;-999;9;-999;9;-999;9;-999;9;2171.91;2;2302.07;2
58P320011031;  OWSM;5982;1;13;20090416;0;66;2;2100;499.1;0.16;34.905;2;-999;9;-999;9;-999;9;-999;9;2173.4;2;2298.03;2
58P320011031;  OWSM;5982;1;14;20090416;0;66;2;2100;600;-0.13;34.902;2;-999;9;-999;9;-999;9;-999;9;2171.36;2;2300.56;2
58P320011031;  OWSM;5982;1;15;20090416;0;66;2;2100;797.9;-0.42;34.904;2;-999;9;-999;9;-999;9;-999;9;2175.86;2;2297.94;2
58P320011031;  OWSM;5982;1;16;20090416;0;66;2;2100;1001.9;-0.57;34.905;2;-999;9;-999;9;-999;9;-999;9;2171.69;2;2303.03;2
58P320011031;  OWSM;5982;1;17;20090416;0;66;2;2100;1202.5;-0.58;34.905;2;-999;9;-999;9;-999;9;-999;9;2175.26;2;2311.75;2
58P320011031;  OWSM;5982;1;18;20090416;0;66;2;2100;1500.4;-0.7;34.91;2;-999;9;-999;9;-999;9;-999;9;2172.26;2;2302.85;2
58P320011031;  OWSM;5982;1;19;20090416;0;66;2;2100;2000.3;-0.81;34.914;2;-999;9;-999;9;-999;9;-999;9;2167.9;2;2304.94;2
58P320011031;  OWSM;5996;1;1;20090515;0;66;2;2100;3.1;8.13;35.259;2;-999;9;-999;9;-999;9;-999;9;2116.63;2;2327.69;2
58P320011031;  OWSM;5996;1;2;20090515;0;66;2;2100;10.2;8.06;35.269;2;-999;9;-999;9;-999;9;-999;9;2119.13;2;2331.69;2
58P320011031;  OWSM;5996;1;3;20090515;0;66;2;2100;19.7;8.02;35.273;2;-999;9;-999;9;-999;9;-999;9;2123.22;2;2338.36;2
58P320011031;  OWSM;5996;1;4;20090515;0;66;2;2100;29;7.99;35.277;2;-999;9;-999;9;-999;9;-999;9;2122.94;2;2330.48;2
58P320011031;  OWSM;5996;1;5;20090515;0;66;2;2100;39.5;7.98;35.277;2;-999;9;-999;9;-999;9;-999;9;2132.08;2;2333.94;2
58P320011031;  OWSM;5996;1;6;20090515;0;66;2;2100;49.8;7.97;35.277;2;-999;9;-999;9;-999;9;-999;9;2126.09;2;2324.97;2
58P320011031;  OWSM;5996;1;7;20090515;0;66;2;2100;73.7;7.94;35.276;2;-999;9;-999;9;-999;9;-999;9;2131.67;2;2331.8;2
58P320011031;  OWSM;5996;1;8;20090515;0;66;2;2100;99.2;7.76;35.276;2;-999;9;-999;9;-999;9;-999;9;2150.09;2;2330.39;2
58P320011031;  OWSM;5996;1;9;20090515;0;66;2;2100;151.9;7.28;35.252;2;-999;9;-999;9;-999;9;-999;9;2150.27;2;2326.95;2
58P320011031;  OWSM;5996;1;10;20090515;0;66;2;2100;198.8;6.97;35.222;2;-999;9;-999;9;-999;9;-999;9;2151.31;2;2324.01;2
58P320011031;  OWSM;5996;1;11;20090515;0;66;2;2100;299.6;5.49;35.088;2;-999;9;-999;9;-999;9;-999;9;2151.6;2;2319.69;2
58P320011031;  OWSM;5996;1;12;20090515;0;66;2;2100;400;2.77;34.958;2;-999;9;-999;9;-999;9;-999;9;2162.24;2;2305.06;2
58P320011031;  OWSM;5996;1;13;20090515;0;66;2;2100;498.8;1.31;34.93;2;-999;9;-999;9;-999;9;-999;9;2168.25;2;2316.3;2
58P320011031;  OWSM;5996;1;14;20090515;0;66;2;2100;600.1;0.3;34.906;2;-999;9;-999;9;-999;9;-999;9;2173.88;2;2313.07;2
58P320011031;  OWSM;5996;1;15;20090515;0;66;2;2100;800.7;-0.19;34.903;2;-999;9;-999;9;-999;9;-999;9;2173.13;2;2305.33;2
58P320011031;  OWSM;5996;1;16;20090515;0;66;2;2100;1001.4;-0.45;34.905;2;-999;9;-999;9;-999;9;-999;9;2170.64;2;2311.7;2
58P320011031;  OWSM;5996;1;17;20090515;0;66;2;2100;1198.8;-0.58;34.907;2;-999;9;-999;9;-999;9;-999;9;2171.05;2;2323.61;3
58P320011031;  OWSM;5996;1;18;20090515;0;66;2;2100;1501.1;-0.7;34.912;2;-999;9;-999;9;-999;9;-999;9;2170.4;2;2315.44;2
58P320011031;  OWSM;5996;1;19;20090515;0;66;2;2100;1999.2;-0.79;34.914;2;-999;9;-999;9;-999;9;-999;9;2168.18;2;2315.82;2
58P320011031;  OWSM;6014;1;1;20090709;0;66;2;2100;7;11.98;35.178;2;-999;9;-999;9;-999;9;-999;9;2067.12;2;-999;9
58P320011031;  OWSM;6014;1;2;20090709;0;66;2;2100;11.3;11.98;35.178;2;-999;9;-999;9;-999;9;-999;9;2064.57;2;2320.57;2
58P320011031;  OWSM;6014;1;3;20090709;0;66;2;2100;20.4;11.43;35.206;2;-999;9;-999;9;-999;9;-999;9;2065.34;2;2318.93;2
58P320011031;  OWSM;6014;1;4;20090709;0;66;2;2100;30.1;10.58;35.251;2;-999;9;-999;9;-999;9;-999;9;2062.5;2;2317.36;2
58P320011031;  OWSM;6014;1;5;20090709;0;66;2;2100;40;9.96;35.285;2;-999;9;-999;9;-999;9;-999;9;2065.73;2;2318.08;2
58P320011031;  OWSM;6014;1;6;20090709;0;66;2;2100;50;9.31;35.315;2;-999;9;-999;9;-999;9;-999;9;2121.39;2;2316.23;2
58P320011031;  OWSM;6014;1;7;20090709;0;66;2;2100;74.8;8.67;35.323;2;-999;9;-999;9;-999;9;-999;9;2138.66;2;2318.73;2
58P320011031;  OWSM;6014;1;8;20090709;0;66;2;2100;98.1;8.37;35.301;2;-999;9;-999;9;-999;9;-999;9;2139.98;2;2318.84;2
58P320011031;  OWSM;6014;1;9;20090709;0;66;2;2100;152;7.95;35.288;2;-999;9;-999;9;-999;9;-999;9;2140.37;2;2317.75;2
58P320011031;  OWSM;6014;1;10;20090709;0;66;2;2100;197.7;7.53;35.266;2;-999;9;-999;9;-999;9;-999;9;2142.34;2;2315.92;2
58P320011031;  OWSM;6014;1;11;20090709;0;66;2;2100;299.1;6.46;35.177;2;-999;9;-999;9;-999;9;-999;9;2147.19;2;2319.21;2
58P320011031;  OWSM;6014;1;12;20090709;0;66;2;2100;400.3;3.25;34.968;2;-999;9;-999;9;-999;9;-999;9;2152.38;2;2304.32;2
58P320011031;  OWSM;6014;1;13;20090709;0;66;2;2100;498.8;1.26;34.943;2;-999;9;-999;9;-999;9;-999;9;2160.56;2;2304.74;2
58P320011031;  OWSM;6014;1;14;20090709;0;66;2;2100;598;0.35;34.906;2;-999;9;-999;9;-999;9;-999;9;2164.51;2;2304;2
58P320011031;  OWSM;6014;1;15;20090709;0;66;2;2100;801.1;-0.2;34.904;2;-999;9;-999;9;-999;9;-999;9;2163.54;2;2298.83;2
58P320011031;  OWSM;6014;1;16;20090709;0;66;2;2100;999.3;-0.45;34.906;2;-999;9;-999;9;-999;9;-999;9;2164.19;2;2306.68;2
58P320011031;  OWSM;6014;1;17;20090709;0;66;2;2100;1202.5;-0.61;34.91;2;-999;9;-999;9;-999;9;-999;9;2166.24;2;2308.13;2
58P320011031;  OWSM;6014;1;18;20090709;0;66;2;2100;1501.9;-0.71;34.913;2;-999;9;-999;9;-999;9;-999;9;2162.08;2;2304.96;2
58P320011031;  OWSM;6014;1;19;20090709;0;66;2;2100;2001.9;-0.81;34.916;2;-999;9;-999;9;-999;9;-999;9;2162.7;2;2316.94;2
58P320011031;  OWSM;6031;1;1;20090807;0;66;2;2100;0.6;14;34.338;2;-999;9;-999;9;-999;9;-999;9;1978.07;2;2289.76;2
58P320011031;  OWSM;6031;1;2;20090807;0;66;2;2100;11.8;13.12;34.502;2;-999;9;-999;9;-999;9;-999;9;2046.16;2;2292.82;2
58P320011031;  OWSM;6031;1;3;20090807;0;66;2;2100;17.8;12.31;34.623;2;-999;9;-999;9;-999;9;-999;9;2047.91;2;2292.49;2
58P320011031;  OWSM;6031;1;4;20090807;0;66;2;2100;27.5;11.37;34.805;2;-999;9;-999;9;-999;9;-999;9;2077.51;2;2309.39;2
58P320011031;  OWSM;6031;1;5;20090807;0;66;2;2100;38.2;10.45;34.989;2;-999;9;-999;9;-999;9;-999;9;2116.74;2;2314.77;2
58P320011031;  OWSM;6031;1;6;20090807;0;66;2;2100;48.9;9.59;35.232;2;-999;9;-999;9;-999;9;-999;9;2137.11;2;2318.47;2
58P320011031;  OWSM;6031;1;7;20090807;0;66;2;2100;75.1;9.08;35.299;2;-999;9;-999;9;-999;9;-999;9;-999;9;2321.74;2
58P320011031;  OWSM;6031;1;8;20090807;0;66;2;2100;98.5;8.8;35.296;2;-999;9;-999;9;-999;9;-999;9;2151.15;2;2322.14;2
58P320011031;  OWSM;6031;1;9;20090807;0;66;2;2100;152.1;8.17;35.271;2;-999;9;-999;9;-999;9;-999;9;2151.92;2;2319.81;2
58P320011031;  OWSM;6031;1;10;20090807;0;66;2;2100;198.2;7.75;35.258;2;-999;9;-999;9;-999;9;-999;9;2152.36;2;2315.61;2
58P320011031;  OWSM;6031;1;11;20090807;0;66;2;2100;300.4;6.54;35.157;2;-999;9;-999;9;-999;9;-999;9;2154.6;2;2318.96;2
58P320011031;  OWSM;6031;1;12;20090807;0;66;2;2100;401.3;3.13;34.94;2;-999;9;-999;9;-999;9;-999;9;2160.79;2;2301.08;2
